Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,Compound,Positive,Negative,Neutral,Sentimento
8992,3,0,1,2,2,dis nicca lame,-0.4215,0.0,0.583,0.417,Negativo
13959,6,0,6,0,1,on this online hitting on these niggah,0.0,0.0,0.0,1.0,Neutro
19215,3,0,3,0,1,rt cotydankh dont make me pull out the pokeflute hoe,0.0,0.0,0.0,1.0,Neutro
6259,3,0,3,0,1,ayy might as well get fat hoes dont even like abs nomo they like balla bellys,-0.2778,0.109,0.218,0.673,Negativo
5928,3,0,2,1,1,corrinybug yasss bitch yasss i wonder if penny passed,-0.5859,0.0,0.352,0.648,Negativo
18833,3,0,3,0,1,rt allaboutashley when will you guys leave that childish pussy alone get that sophisticated pussy,0.0516,0.18,0.27,0.55,Positivo
1463,3,0,3,0,1,skinnybee lmao my bitch was listening to gospel music w liquor in her hand i was crying,0.0516,0.284,0.276,0.44,Positivo
3846,3,1,2,0,1,justinbaez shut the fuck up faggot ass knicks cock sucker your opinion is irrelevant fag,-0.9612,0.0,0.684,0.316,Negativo
5226,3,0,3,0,1,unicorncowboy dont ignore me faggots c,0.6681,0.646,0.0,0.354,Positivo
23290,3,0,0,3,2,who remembers when we were in middle schoolhigh school and would throw paper in the trash from our seat and yell kobe lmfaoooo,0.0,0.0,0.0,1.0,Neutro
18279,3,0,0,3,2,rt tweettully this is so great regular season ball is for the birds,0.7384,0.304,0.0,0.696,Positivo
23520,3,0,3,0,1,yall hoes nasty letting any body hit an eat yall out smh,-0.7096,0.0,0.371,0.629,Negativo
21223,3,0,3,0,1,she wonder why im into her when all these hoes be into me,0.0,0.0,0.0,1.0,Neutro
10686,3,0,3,0,1,i guess niccas think if they owe you money for so long youll forget,-0.2878,0.0,0.153,0.847,Negativo
5658,6,0,5,1,1,alishaserv thats wassup how u got bitches sending you booty pics tho lol,-0.2732,0.168,0.234,0.599,Negativo
9504,9,0,8,1,1,fuck class gon be a bitch tomorrow,-0.8074,0.0,0.646,0.354,Negativo
14558,3,2,1,0,0,rt ariesspears these young cats being drafted in the nba today are walking lotto tickets wait till these niggas find out that pussy,-0.34,0.0,0.098,0.902,Negativo
22709,3,0,3,0,1,too many chicks trying be wavey bitches be yourself,-0.5994,0.0,0.328,0.672,Negativo
16645,3,0,3,0,1,rt louievree eating pussy is dangerous bitches be trying to snap your fucking neck,-0.7906,0.0,0.368,0.632,Negativo
17003,3,1,2,0,1,rt nenosmarma andrewzoudo tonykivarkis so hes retarded and gay what a mix,-0.6096,0.0,0.285,0.715,Negativo
754,3,0,2,1,1,nationalcatday sure celebrate over billion bird deaths and blame it on climatechange you fuckin commies,0.5574,0.294,0.118,0.588,Positivo
6012,3,0,3,0,1,derekgatewood you got a toolbox you hoe,0.0,0.0,0.0,1.0,Neutro
3008,3,0,3,0,1,bitch dont b a hypocrite,-0.5859,0.0,0.655,0.345,Negativo
15668,3,2,1,0,0,rt gmbace im a get money nigga so da hoes love me,0.6666,0.309,0.0,0.691,Positivo
6900,3,2,1,0,0,moneydriven glad about your uncle another stupid faggot off the world hopefully you next,-0.4767,0.243,0.332,0.426,Negativo
18238,3,0,3,0,1,rt traypizzy not into dressin to impress these bitches or niggas,-0.5267,0.169,0.366,0.465,Negativo
21169,3,0,3,0,1,she come to visit and the pussy too good she gotta move to the city within months after yall first fuck or it aint gon work,-0.1531,0.095,0.115,0.789,Negativo
1422,3,0,3,0,1,sometimes i hate az amp sometimes i love it depends on the time of year i amp the dumb bitches that live here,-0.7717,0.135,0.35,0.514,Negativo
5198,3,0,3,0,1,trueenoughehh lol it had to be one of my old bitches,-0.2732,0.178,0.248,0.573,Negativo
10557,3,0,3,0,1,i feel bad for her nicca tho ya girl a hoe my nicca,-0.5423,0.0,0.259,0.741,Negativo
22204,3,0,3,0,1,these bitches so broke instead of go get it they quick to go ask for somethin,-0.8184,0.0,0.349,0.651,Negativo
7038,3,0,1,2,2,politicsofamy whoa easy amy dont slag the canucks too much with such a generalization,0.4404,0.195,0.0,0.805,Positivo
16420,3,0,0,3,2,rt kinggerryr remember all the trash on the floor of your car we upgraded it amp put wales the gifted so it feels like your old car,0.4144,0.096,0.0,0.904,Positivo
22835,3,0,3,0,1,ugh im such a little bitch,-0.7436,0.0,0.678,0.322,Negativo
22959,3,0,3,0,1,watch how i stop talking ampamp the bitch still tweets,-0.7184,0.0,0.462,0.538,Negativo
21646,3,0,3,0,1,strong pussy rt sirratchettness yall think ciara got good pussy,0.7351,0.437,0.0,0.563,Positivo
22088,3,0,3,0,1,the ugliest bitches swear they bad but,-0.7351,0.0,0.732,0.268,Negativo
927,3,0,2,1,1,realtalk if you a hoe an try to get serious with someone dont expect to be anything more then a piece of meat to them,-0.0772,0.0,0.056,0.944,Negativo
18155,3,0,3,0,1,rt theemrwest this bitch at work gone make me slap her head off her fuckin neck,-0.5994,0.08,0.224,0.697,Negativo
19770,3,0,0,3,2,rt guys with colored eyes,0.0,0.0,0.0,1.0,Neutro
18406,3,0,3,0,1,rt wbeezy rohan a bitch yo,-0.5859,0.0,0.487,0.513,Negativo
20834,3,1,2,0,1,rt xoxokellylynn some of yall hoes can spend on bundles have a mk purse with a matching wallet have your nails done but dont,0.0,0.0,0.0,1.0,Neutro
7477,3,0,3,0,1,like i said drose needs to stop being a pussy lol,0.4767,0.393,0.163,0.444,Positivo
11898,3,0,3,0,1,if yall preppy bitches ever arguing like this at a party and dont do nothing yall getting hit with a bottle fr,-0.4019,0.185,0.246,0.569,Negativo
18991,3,0,3,0,1,rt tiny girl cant trust a bitch named tameka no way,-0.2095,0.205,0.327,0.467,Negativo
23122,3,0,3,0,1,whats this bitch look like yall add me on your stupid chapsnatpearlblueyes,-0.6908,0.134,0.385,0.481,Negativo
3601,3,0,3,0,1,infamousstackz hell no cause brad still walked away like yeah i fucked that niggas bitch,-0.9287,0.162,0.598,0.241,Negativo
8591,3,0,0,3,2,cant stop eating graham crackers,0.2235,0.321,0.0,0.679,Positivo
17107,3,0,3,0,1,rt nullhypothesiz omg you own a microwave fancy bitch,-0.5859,0.0,0.352,0.648,Negativo
17131,3,1,2,0,1,rt ogmellow kevin gates said real niggas eat booty real niggas please they bitches ion get tieddd,-0.7506,0.096,0.362,0.542,Negativo
24120,4,0,4,0,1,bitch get out cha bitch get out cha bitch get out cha rt bitemyjordans in my feelings wtf,-0.9451,0.0,0.521,0.479,Negativo
21388,3,0,3,0,1,so sterling bitch gotta he a hoe aye she paid and youremad dont blame the bitch she half black,-0.7976,0.081,0.324,0.595,Negativo
21807,3,0,3,0,1,that larry the cucumber tweet is funny af but its a bit much to rt you young bitches might,-0.6597,0.084,0.23,0.687,Negativo
7685,3,0,1,2,2,a white lighter is bad luck not yellow ur stupid,0.3129,0.378,0.229,0.393,Positivo
2865,3,0,3,0,1,caymarieee oh bitch but you couldnt answer mine when i needed a paccage delivered to your house so fucc off,-0.34,0.0,0.124,0.876,Negativo
14203,3,0,3,0,1,please control yo hoe,0.3182,0.434,0.0,0.566,Positivo
20277,3,0,1,2,2,rt pgammo in the yankees draft room they had a huge picture of greg campbell with the message this is the makeup were looking for,0.3182,0.091,0.0,0.909,Positivo
13052,3,0,0,3,2,man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime redskinsblow,0.4588,0.13,0.0,0.87,Positivo
8912,3,0,3,0,1,deandre jordan banged dat bitch,-0.5859,0.0,0.487,0.513,Negativo
18178,3,0,2,1,1,rt tibaburger sick ass goal ned,-0.7783,0.0,0.63,0.37,Negativo
10994,3,0,3,0,1,i love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend wtf,-0.0258,0.241,0.272,0.487,Neutro
8340,3,0,3,0,1,blocked his fuzzy odifass veritaz tarekfatah tariksalym ignore this low life creature,-0.7162,0.0,0.437,0.563,Negativo
7428,3,0,3,0,1,twincitytyson if somehow u didnt already go im down nig,0.0,0.0,0.0,1.0,Neutro
5192,3,0,3,0,1,trippyspiffy mite hit the rec i know cell marcus and jax gone try to hit that hoe,0.0,0.0,0.0,1.0,Neutro
1242,3,0,3,0,1,omarion ol girl w this negative ass vibe i hate mamas like her hoe need to be,-0.8772,0.1,0.462,0.439,Negativo
9290,3,0,3,0,1,fucking walk off in the bronx yankees,0.0,0.0,0.0,1.0,Neutro
17800,3,0,0,3,2,rt sportscenter yankees survive scare to beat rangers gardner hr rbi teixeira hr rbi r,-0.4939,0.0,0.198,0.802,Negativo
17141,3,0,2,1,1,rt onadreamchase iggy azalea that bitch,-0.5859,0.0,0.432,0.568,Negativo
12070,3,0,3,0,1,ima be home tomorrow so line up a bitch for me,-0.6204,0.0,0.311,0.689,Negativo
9470,3,0,3,0,1,fuc u say all these hoes look good on,0.4404,0.293,0.0,0.707,Positivo
22239,3,0,3,0,1,these hoes aint shit i aint tripping off a thot ion like conversation you gone let me fuck or not,0.2321,0.227,0.146,0.627,Positivo
616,3,0,3,0,1,you are a cunt,-0.4939,0.0,0.615,0.385,Negativo
23120,3,0,3,0,1,whats that makeup called on your cheeks i call it bitch spots lmao,0.0258,0.22,0.215,0.565,Neutro
3310,3,0,3,0,1,gmanistbe thanks dumb bitch,-0.6369,0.264,0.645,0.091,Negativo
5875,3,0,2,1,1,chanelisabeth emmasayshai icanhashtaghoweveriwant bitch,-0.5859,0.0,0.559,0.441,Negativo
12362,3,0,1,2,2,jets trash,0.0,0.0,0.0,1.0,Neutro
3597,3,2,1,0,0,impactparasite just fuckin roasted this faggot,-0.7391,0.0,0.512,0.488,Negativo
875,3,0,0,3,2,philhughes yankees nyy better then ur whole team,0.4404,0.293,0.0,0.707,Positivo
18856,3,0,3,0,1,rt groovyg me bitches,-0.5994,0.0,0.565,0.435,Negativo
22675,3,0,0,3,2,to be clear i dont think theres any chance krug leaves for russia but its fun to mock the speculation,0.4678,0.293,0.14,0.567,Positivo
5951,3,0,3,0,1,cuunthiaaa fvnxy hes the fuck her right in the pussy guy,-0.5423,0.0,0.259,0.741,Negativo
22740,3,1,2,0,1,trust no nigga fear no bitch,-0.7964,0.21,0.726,0.064,Negativo
12663,3,0,3,0,1,let a nigguh try me fuck around fuck around fuck around meet his daddy,-0.8885,0.0,0.512,0.488,Negativo
14804,3,0,3,0,1,rt you smell like weed and bitch you smell like sober,0.0516,0.298,0.226,0.476,Positivo
23529,3,0,3,0,1,yall really risk ur lives weaving in amp out of traffic traveling thru two counties for some pussy,-0.3384,0.0,0.123,0.877,Negativo
11796,3,0,3,0,1,if i post a picture of my woman all you hoes jumping off a bridge tonight lol,0.4215,0.177,0.0,0.823,Positivo
44,3,0,3,0,1,post a picture of that pussy get likes,0.4215,0.318,0.0,0.682,Positivo
13478,3,0,3,0,1,my taste in music goes from love song to pop that pussy bitch in like seconds,0.4404,0.285,0.162,0.553,Positivo
18689,3,0,3,0,1,rt fvfx pussy will always be my fav iggy song like how do you not like a song that just says pussy numerous amounts of time,0.7906,0.267,0.0,0.733,Positivo
5713,6,4,2,0,0,atspace your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,-0.6131,0.058,0.235,0.708,Negativo
19083,3,0,3,0,1,rt love really is blind stupid cunt of a feeling,-0.63,0.292,0.504,0.205,Negativo
22872,3,0,1,2,2,up early then a bitch driving to denton omg can i move already,-0.5859,0.0,0.275,0.725,Negativo
9839,3,0,1,2,2,grr woke up ickblah congestion ew chunky bloaty gross missed the gym wait for the dr boo friday whineytweet,-0.6486,0.0,0.238,0.762,Negativo
24178,3,1,2,0,1,bobby bitch make that body flip you know i dont know karate bitch,-0.8225,0.0,0.432,0.568,Negativo
24154,3,0,3,0,1,bitches be brillianthaha,-0.5994,0.0,0.661,0.339,Negativo
595,3,0,3,0,1,what i do betysweetcocker gotta report you as spam rt ladies rt if your head game better than your pussy,0.1027,0.129,0.112,0.759,Positivo
25105,4,0,1,3,2,timbs straight trash though,0.2263,0.388,0.0,0.612,Positivo
7418,3,0,2,1,1,tsjwashington no matter how much you bitch and complain america is in better shape to how obama found it period,-0.6705,0.145,0.309,0.545,Negativo
7523,3,1,2,0,1,lol mane shut dat bitch shit up youn fucc wit me,-0.6808,0.154,0.407,0.44,Negativo
12520,3,0,3,0,1,katys grand exit tonight from firehouse gtgtgtgthasta la bye bye bitches,-0.2263,0.189,0.245,0.566,Negativo
22092,3,0,3,0,1,the way i fuck her you would think i love this bitch,-0.5859,0.219,0.417,0.365,Negativo
202,3,1,2,0,1,newsomejade i aint never seen a bitch so obsessed with they im obsessed with mine,-0.7198,0.0,0.412,0.588,Negativo
10990,3,0,0,3,2,i love floating monkey heads as much as the next person but active surplus website is just redonkulus,0.7311,0.291,0.0,0.709,Positivo
5819,3,0,3,0,1,god doesnt send retards to hell,-0.5423,0.196,0.43,0.374,Negativo
14355,3,0,0,3,2,rt muslim jihadi keep calm and pjnet tcot tgdn ccot rednationrising teaparty nra,0.3182,0.161,0.0,0.839,Positivo
24165,3,0,2,1,1,bitches,-0.5994,0.0,1.0,0.0,Negativo
2092,3,0,3,0,1,i still dont got the time for a bitch to be actin iffy,-0.5859,0.0,0.275,0.725,Negativo
9188,3,3,0,0,0,elizabeth is astupid hoe,0.0,0.0,0.0,1.0,Neutro
23770,6,0,6,0,1,you cant treat these hoes like ladies,0.0624,0.256,0.231,0.512,Positivo
23857,3,1,2,0,1,you little dumb ass bitch i dont fuck with you,-0.7854,0.162,0.554,0.284,Negativo
16346,3,0,3,0,1,rt kelllllllllvin this bitch ugly in person,-0.8316,0.0,0.609,0.391,Negativo
10594,6,0,6,0,1,i fucked the shit out yo bitch yesterday til she couldnt stand straight she called me earlier asking could she come and get a replay,-0.9255,0.0,0.415,0.585,Negativo
3619,3,2,1,0,0,itskeeshkapeesh yourself faggot buy a dictionary,-0.6597,0.0,0.524,0.476,Negativo
18666,3,0,3,0,1,rt bucketsmcnasty you knew i fucked that bitch and you didnt react,-0.8481,0.0,0.477,0.523,Negativo
2309,3,0,0,3,2,is trash,0.0,0.0,0.0,1.0,Neutro
16112,3,0,3,0,1,rt jamesnasty here i am ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes,-0.5859,0.079,0.23,0.692,Negativo
18582,3,0,3,0,1,rt yeprealposts selena mothered these hoes,0.0,0.0,0.0,1.0,Neutro
17427,3,0,3,0,1,rt raqithunda the trick of reality tv is making tacky bitches seem classy amp badgering real women with real ethic into submission its a,-0.296,0.104,0.182,0.714,Negativo
3959,3,0,3,0,1,koiyatheperv exactly so tweet some other shit fuck all that dont be like everybody this aint monkey see monkey do koiya,-0.8485,0.0,0.338,0.662,Negativo
19866,3,0,3,0,1,rt the karma of fucking over a good girl is the bitch you end up with,-0.1585,0.159,0.19,0.651,Negativo
14835,3,0,3,0,1,rt broculture dive in the pussy like,0.3612,0.294,0.0,0.706,Positivo
18333,3,0,3,0,1,rt uncharted dont get your panties in a twist just take them off and let my tongue twist around in your pussy instead,0.0,0.0,0.0,1.0,Neutro
1395,3,0,3,0,1,eliot was a mmmmmether,0.0,0.0,0.0,1.0,Neutro
6880,3,0,1,2,2,mimisanabria i really did right off my bed where you put all these dam yellow starburst throws them out the window,0.0,0.0,0.0,1.0,Neutro
14928,3,0,3,0,1,rt callmerenee callmerenee wussup hoe,0.0,0.0,0.0,1.0,Neutro
22123,6,0,6,0,1,them taz angel hoes need some furniture,0.0,0.0,0.0,1.0,Neutro
3481,3,0,3,0,1,horsepowerwill naw nigga i got yo bitch tip toeing on my wooden floor,-0.5859,0.0,0.257,0.743,Negativo
5969,3,0,3,0,1,dannycatsteve because its fucking retarded,-0.6115,0.0,0.5,0.5,Negativo
21295,6,0,6,0,1,side hoes need rounds too rt peachpapayya they always play stupid hoe song back to back,-0.25,0.121,0.172,0.707,Negativo
17837,3,0,3,0,1,rt stevestfler no bitch ass chick flick will ever be as sad as this movie,-0.9118,0.0,0.534,0.466,Negativo
12381,3,0,0,3,2,jihadis taunting america amp spreading paranoia tents that appeared in a video of a daesh training camp near mosul,-0.25,0.0,0.111,0.889,Negativo
15138,3,0,3,0,1,rt courtneyykay cruising down the street in my jockin the bitches slappin the hoes,-0.5994,0.0,0.231,0.769,Negativo
1088,3,0,3,0,1,you a little genius man i need you for a class so u can help a nig out but you cool af man,0.6045,0.236,0.0,0.764,Positivo
21344,3,0,3,0,1,smack these hoes on they ass like we birthed these bitches,-0.7096,0.14,0.413,0.447,Negativo
17894,3,1,2,0,1,rt swiperthefaux aye fam you think you can line me up i saw a bad bitch in mrs bridgets class,-0.8074,0.0,0.313,0.687,Negativo
12595,3,0,3,0,1,lmfaoo somebody commented on my book saying i need medical attention bitch you the one reading it,-0.5859,0.0,0.202,0.798,Negativo
20151,3,0,0,3,2,rt morningmoneyben this image of peshmerga giving the heaveho to an isis flag really brightened my friday kick their sorry butts,0.6697,0.231,0.052,0.717,Positivo
19027,3,0,1,2,2,rt badnradbrad whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship,0.4215,0.157,0.0,0.843,Positivo
23360,3,0,3,0,1,why everybody talking about rihanna nudes like she super cold naked just cuz she famous huh that hoe built like a bubble gum swirl,0.836,0.308,0.0,0.692,Positivo
22466,3,0,3,0,1,this bitch really has no filter,-0.7414,0.0,0.611,0.389,Negativo
20815,3,0,3,0,1,rt xsalutebaddazz well i just got conformation that is your body count is five or above its high and you a hoe,0.2732,0.1,0.0,0.9,Positivo
17743,3,0,3,0,1,rt smoothorator for niggas who claim to love pussy as much as yall do yall should be champions for sexual liberation and stigma,0.7351,0.253,0.08,0.667,Positivo
16894,3,0,3,0,1,rt rt itsjustthai all that weave turning you bitches into horses,-0.5994,0.0,0.281,0.719,Negativo
7230,6,0,6,0,1,shyhoof umbralfox feyote lamashtu has some great orgies but is a total bitch lol p,0.0129,0.291,0.242,0.466,Neutro
7493,3,0,1,2,2,ajalapilgrim yankee,0.0,0.0,0.0,1.0,Neutro
2679,3,1,0,2,2,blackmanusa texasdivepro historical point cracker was a term for the irish settling in the woods of the midatlantic hardly offensive,-0.4033,0.0,0.131,0.869,Negativo
20603,3,1,2,0,1,rt thecrewfinest me and ma niggah thecrewfinest in the func fucccccccked upppppp here on,0.0,0.0,0.0,1.0,Neutro
21898,3,0,3,0,1,that was almost years ago i gave all them bitches away or they were stolen,-0.7964,0.0,0.372,0.628,Negativo
7614,3,0,0,3,2,a gwb appointee there goes the activist judges slant oh wait its already been exposed as completely farcical a gwb appointee,-0.0772,0.0,0.067,0.933,Negativo
14707,3,2,1,0,0,rt bidenshairplugs anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson,-0.8016,0.0,0.356,0.644,Negativo
10480,6,2,4,0,1,i dont fuck with these niggas cause they shady i dont fuck with these bitches all they want is to have my baby,-0.0772,0.239,0.215,0.546,Negativo
3860,3,0,3,0,1,idk is shes actually from there lol we followed a band but we met a few bainbridgians this bitch had like teeth i swear lol,0.0258,0.263,0.26,0.476,Neutro
15382,3,0,0,3,2,rt donniewahlberg happy blubloods friday off to cbsnews to sit down with the gang on cbs this morningjoin us in the oclock,0.5719,0.15,0.0,0.85,Positivo
12973,3,0,0,3,2,looks as if federal gun laws to be proposed this week lack awb hope the media and antigun crowd choke on crow,-0.6486,0.1,0.282,0.619,Negativo
2061,3,0,3,0,1,being in love stressful ma niggah,0.2263,0.365,0.287,0.348,Positivo
17032,3,0,3,0,1,rt niiquebaby freefaceridess she has cancer amp is still killing half you hoes jus cuz you have cancer dont,-0.9349,0.0,0.452,0.548,Negativo
